Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2000,11,25,21,13,101,9,2,2,54,32,2,69,8,4,5,15,30,1,20,3,52,9,14,33,1,3,4,0,21,8,44,32,1,20,5,4,41,3,8,0,41,59,1,0,19,9,3,6,0,857,115,210,372,160,9,106,155,55,170,95,107,46,114
2000,12,18,20,12,131,8,3,0,50,44,1,57,16,1,17,11,46,1,23,12,34,8,20,26,2,2,9,1,16,10,42,41,2,28,14,10,44,5,15,0,28,67,1,0,30,13,2,6,2,949,124,197,421,207,22,102,141,56,205,77,139,53,154
2001,1,23,22,12,127,12,6,0,53,48,3,47,24,3,7,5,23,1,37,4,34,6,20,16,2,3,10,0,18,9,56,35,0,21,9,2,34,0,12,1,29,66,4,1,27,10,2,15,0,899,120,177,401,201,12,108,141,36,214,77,110,62,139
2001,2,25,25,2,97,4,2,0,36,23,1,35,23,4,8,7,31,2,33,4,38,4,12,18,1,1,9,0,15,3,30,26,1,20,10,5,26,1,14,2,18,51,2,0,14,2,4,6,1,696,80,160,306,150,9,71,122,38,150,62,94,46,104
2001,3,20,30,14,122,9,6,2,54,37,1,38,17,0,13,8,30,1,18,6,36,6,11,20,1,5,12,1,17,4,41,41,1,25,14,2,30,2,15,0,23,63,3,0,22,14,4,10,1,850,104,171,376,199,16,88,126,45,193,62,121,61,138
2001,4,28,19,12,124,12,4,1,45,41,2,67,18,1,5,11,37,0,25,7,34,6,22,24,2,0,11,0,12,3,36,23,0,24,12,6,33,2,20,0,23,72,2,0,18,7,9,9,1,870,94,188,399,189,13,81,152,36,182,84,133,52,137
2001,5,23,25,9,129,6,8,1,48,43,3,58,28,0,9,18,36,1,30,6,41,4,13,23,3,2,7,0,18,5,52,38,0,23,10,1,27,0,21,1,33,67,3,0,22,12,3,8,1,919,112,197,415,195,15,97,158,39,206,87,122,53,142
2001,6,33,24,7,113,12,11,0,46,34,1,75,19,2,6,20,41,0,34,3,40,6,18,18,1,0,7,2,12,6,55,38,0,30,7,3,34,1,19,1,28,71,0,0,22,8,1,19,1,929,118,216,419,176,17,101,183,33,194,99,126,52,124
2001,7,19,32,7,157,11,6,4,41,36,1,84,24,1,10,9,48,0,21,9,54,10,20,30,2,3,13,0,16,13,55,32,0,29,12,4,39,3,20,1,32,82,6,3,25,9,4,10,1,1048,131,256,412,249,21,110,201,55,183,80,149,79,170
2001,8,27,27,7,151,11,2,5,51,35,0,66,18,3,4,8,26,0,25,11,36,3,28,29,1,1,10,2,15,4,54,43,0,37,12,6,35,1,17,1,19,85,3,0,14,17,0,11,0,961,120,209,402,230,16,104,168,41,190,82,130,56,174
2001,9,23,34,8,158,10,3,1,48,37,5,76,23,1,7,13,32,0,23,6,38,5,23,34,2,1,7,0,11,6,52,28,2,32,3,6,43,2,12,0,20,76,7,0,23,9,1,9,0,960,117,228,371,244,11,106,178,50,173,79,119,71,173
2001,10,26,31,8,157,3,6,0,53,38,3,82,30,1,7,10,21,0,40,9,49,7,14,14,2,0,11,2,14,5,57,39,0,18,11,3,58,1,25,0,26,83,7,1,27,6,2,14,1,1022,148,222,423,229,19,129,193,29,224,76,123,63,166
2001,11,25,29,12,137,4,8,3,41,37,1,64,32,2,3,18,31,0,42,6,57,4,20,20,3,2,5,0,21,4,47,36,1,33,10,4,36,3,23,0,30,69,3,2,27,4,4,8,1,972,123,226,428,195,19,104,194,32,213,93,122,50,145
2001,12,30,34,12,117,4,10,2,57,45,4,55,34,6,12,11,44,2,35,9,42,7,23,29,0,3,7,2,16,5,48,39,0,24,16,5,49,4,30,0,26,88,0,0,34,8,4,15,0,1047,140,227,496,184,27,113,170,57,246,90,160,54,130
2002,1,27,25,10,157,10,4,0,47,32,2,48,15,4,5,13,37,0,36,5,38,3,19,30,0,6,8,1,21,4,43,31,1,32,9,4,46,2,19,0,29,78,3,0,28,7,7,6,2,954,122,188,422,222,12,110,139,49,200,88,134,54,168
2002,2,23,19,12,103,9,6,2,46,22,0,39,15,2,7,11,24,2,23,6,34,5,10,21,2,1,6,0,21,5,26,24,0,26,12,5,32,2,19,1,23,56,0,0,21,4,6,11,1,745,95,162,334,154,16,79,125,37,163,67,104,42,112
2002,3,26,35,7,149,9,3,1,42,29,0,44,21,2,3,7,39,1,38,7,34,5,10,21,0,1,12,1,27,11,48,47,1,30,10,12,30,5,19,0,32,81,0,0,15,11,4,7,1,938,122,169,407,240,17,105,136,33,195,75,137,68,172
